id, time, nodeaddr, appeui, gwaddr, modulation, datarate, snr, rssi, freq, lat, lon, alt, accuracy, hdop, sats, provider, user_agent
146934911, 2020-04-06 13:02:41, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 1.50, -97.00, 868.500, 52.057158, 5.066983, -4.0, 0.00, 1.2, 0, hdop, null
146934870, 2020-04-06 13:02:31, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0E48, LORA, SF9BW125, -5.50, -114.00, 867.500, 52.054744, 5.065888, -4.0, 0.00, 1.2, 0, hdop, null
146934871, 2020-04-06 13:02:31, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 4.50, -99.00, 867.500, 52.054744, 5.065888, -4.0, 0.00, 1.2, 0, hdop, null
146934841, 2020-04-06 13:02:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 10.00, -103.00, 868.100, 52.052276, 5.065180, -4.0, 0.00, 1.2, 0, hdop, null
146934842, 2020-04-06 13:02:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 10.00, -105.00, 868.100, 52.052276, 5.065180, -4.0, 0.00, 1.2, 0, hdop, null
146934843, 2020-04-06 13:02:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 10.20, -97.00, 868.100, 52.052276, 5.065180, -4.0, 0.00, 1.2, 0, hdop, null
146934814, 2020-04-06 13:02:10, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.20, -103.00, 867.700, 52.049530, 5.064923, -4.0, 0.00, 1.2, 0, hdop, null
146934815, 2020-04-06 13:02:10, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 9.20, -103.00, 867.700, 52.049530, 5.064923, -4.0, 0.00, 1.2, 0, hdop, null
146934772, 2020-04-06 13:02:00, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.80, -103.00, 867.300, 52.047030, 5.064816, -4.0, 0.00, 1.2, 0, hdop, null
146934773, 2020-04-06 13:02:00, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 8.50, -111.00, 867.300, 52.047030, 5.064816, -4.0, 0.00, 1.2, 0, hdop, null
146934738, 2020-04-06 13:01:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 5.20, -111.00, 867.100, 52.044702, 5.064601, -2.0, 0.00, 1.2, 0, hdop, null
146934739, 2020-04-06 13:01:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 6.50, -109.00, 867.100, 52.044702, 5.064601, -2.0, 0.00, 1.2, 0, hdop, null
146934712, 2020-04-06 13:01:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 3.20, -102.00, 868.300, 52.042406, 5.064537, 0.0, 0.00, 1.2, 0, hdop, null
146934713, 2020-04-06 13:01:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 3.00, -105.00, 868.300, 52.042406, 5.064537, 0.0, 0.00, 1.2, 0, hdop, null
146934714, 2020-04-06 13:01:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 3.20, -103.00, 868.300, 52.042406, 5.064537, 0.0, 0.00, 1.2, 0, hdop, null
146934682, 2020-04-06 13:01:29, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 2.50, -99.00, 868.300, 52.040464, 5.064451, 0.0, 0.00, 1.2, 0, hdop, null
146934683, 2020-04-06 13:01:29, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -1.20, -109.00, 868.300, 52.040464, 5.064451, 0.0, 0.00, 1.2, 0, hdop, null
146934646, 2020-04-06 13:01:19, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 4.50, -96.00, 868.500, 52.038361, 5.064344, -2.0, 0.00, 1.2, 0, hdop, null
146934647, 2020-04-06 13:01:19, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 0.50, -103.00, 868.500, 52.038361, 5.064344, -2.0, 0.00, 1.2, 0, hdop, null
146934599, 2020-04-06 13:01:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -2.80, -94.00, 868.500, 52.035990, 5.064236, -4.0, 0.00, 1.2, 0, hdop, null
146934600, 2020-04-06 13:01:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 2.20, -93.00, 868.500, 52.035990, 5.064236, -4.0, 0.00, 1.2, 0, hdop, null
146934601, 2020-04-06 13:01:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 4.00, -95.00, 868.500, 52.035990, 5.064236, -4.0, 0.00, 1.2, 0, hdop, null
146934553, 2020-04-06 13:00:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -3.50, -99.00, 868.500, 52.033984, 5.064150, -4.0, 0.00, 1.2, 0, hdop, null
146934554, 2020-04-06 13:00:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 2.20, -96.00, 868.500, 52.033984, 5.064150, -4.0, 0.00, 1.2, 0, hdop, null
146934529, 2020-04-06 13:00:48, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 8.80, -97.00, 867.100, 52.031977, 5.064043, -7.0, 0.00, 1.3, 0, hdop, null
146934494, 2020-04-06 13:00:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -10.50, -121.00, 867.100, 52.029971, 5.063914, -10.0, 0.00, 1.3, 0, hdop, null
146934495, 2020-04-06 13:00:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 9.80, -102.00, 867.100, 52.029971, 5.063914, -10.0, 0.00, 1.3, 0, hdop, null
146934496, 2020-04-06 13:00:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 6.50, -97.00, 867.100, 52.029971, 5.063914, -10.0, 0.00, 1.3, 0, hdop, null
146934473, 2020-04-06 13:00:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 5.50, -109.00, 867.300, 52.027847, 5.063829, -12.0, 0.00, 1.3, 0, hdop, null
146934474, 2020-04-06 13:00:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 6.80, -103.00, 867.300, 52.027847, 5.063829, -12.0, 0.00, 1.3, 0, hdop, null
146934424, 2020-04-06 13:00:07, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 9.80, -101.00, 867.100, 52.023791, 5.064451, -4.0, 0.00, 1.3, 0, hdop, null
146934383, 2020-04-06 12:59:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 10.00, -96.00, 867.700, 52.021345, 5.065502, -4.0, 0.00, 1.4, 0, hdop, null
146934350, 2020-04-06 12:59:46, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 3.80, -93.00, 867.500, 52.019038, 5.066682, -2.0, 0.00, 1.3, 0, hdop, null
146934321, 2020-04-06 12:59:36, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 7.00, -90.00, 868.500, 52.016657, 5.067991, -4.0, 0.00, 1.3, 0, hdop, null
146934289, 2020-04-06 12:59:26, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 10.00, -81.00, 867.900, 52.014092, 5.069601, -5.0, 0.00, 1.3, 0, hdop, null
146934290, 2020-04-06 12:59:26, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 8.20, -111.00, 867.900, 52.014092, 5.069601, -5.0, 0.00, 1.3, 0, hdop, null
146934262, 2020-04-06 12:59:15, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 7.80, -119.00, 867.100, 52.011743, 5.070952, -5.0, 0.00, 1.3, 0, hdop, null
146934263, 2020-04-06 12:59:15, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 9.00, -87.00, 867.100, 52.011743, 5.070952, -5.0, 0.00, 1.3, 0, hdop, null
146934237, 2020-04-06 12:59:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.00, -87.00, 868.100, 52.009382, 5.072283, -3.0, 0.00, 1.3, 0, hdop, null
146934203, 2020-04-06 12:58:55, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 6.50, -103.00, 867.300, 52.007001, 5.073592, -2.0, 0.00, 1.3, 0, hdop, null
146934172, 2020-04-06 12:58:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.20, -93.00, 867.100, 52.004361, 5.074793, -1.0, 0.00, 1.3, 0, hdop, null
146934173, 2020-04-06 12:58:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 5.50, -115.00, 867.100, 52.004361, 5.074793, -1.0, 0.00, 1.3, 0, hdop, null
146934174, 2020-04-06 12:58:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 9.50, -99.00, 867.100, 52.004361, 5.074793, -1.0, 0.00, 1.3, 0, hdop, null
146934119, 2020-04-06 12:58:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.80, -91.00, 867.300, 52.001937, 5.075759, 4.0, 0.00, 1.3, 0, hdop, null
146934120, 2020-04-06 12:58:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 9.50, -96.00, 867.300, 52.001937, 5.075759, 4.0, 0.00, 1.3, 0, hdop, null
146934096, 2020-04-06 12:58:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, gateway_van_wijk_fruit, LORA, SF9BW125, -8.75, -114.00, 868.300, 51.999512, 5.076918, 11.0, 0.00, 1.3, 0, hdop, null
146934097, 2020-04-06 12:58:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 9.20, -93.00, 868.300, 51.999512, 5.076918, 11.0, 0.00, 1.3, 0, hdop, null
146934098, 2020-04-06 12:58:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -2.50, -93.00, 868.300, 51.999512, 5.076918, 11.0, 0.00, 1.3, 0, hdop, null
146934057, 2020-04-06 12:58:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 8.20, -96.00, 867.700, 51.996915, 5.078377, 9.0, 0.00, 1.3, 0, hdop, null
146934058, 2020-04-06 12:58:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, 6.80, -108.00, 867.700, 51.996915, 5.078377, 9.0, 0.00, 1.3, 0, hdop, null
146934059, 2020-04-06 12:58:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.80, -84.00, 867.700, 51.996915, 5.078377, 9.0, 0.00, 1.3, 0, hdop, null
146934060, 2020-04-06 12:58:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF005604005C, LORA, SF9BW125, -9.00, -120.00, 867.700, 51.996915, 5.078377, 9.0, 0.00, 1.3, 0, hdop, null
146934026, 2020-04-06 12:58:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.20, -103.00, 868.100, 51.994566, 5.079707, 3.0, 0.00, 1.3, 0, hdop, null
146934001, 2020-04-06 12:57:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 4.00, -91.00, 868.500, 51.992227, 5.081145, 0.0, 0.00, 1.3, 0, hdop, null
146934002, 2020-04-06 12:57:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -0.20, -90.00, 868.500, 51.992227, 5.081145, 0.0, 0.00, 1.3, 0, hdop, null
146934003, 2020-04-06 12:57:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, -3.50, -101.00, 868.500, 51.992227, 5.081145, 0.0, 0.00, 1.3, 0, hdop, null
146933965, 2020-04-06 12:57:43, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 9.50, -105.00, 868.100, 51.989684, 5.082797, -2.0, 0.00, 1.3, 0, hdop, null
146933966, 2020-04-06 12:57:43, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.80, -99.00, 868.100, 51.989684, 5.082797, -2.0, 0.00, 1.3, 0, hdop, null
146933946, 2020-04-06 12:57:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.00, -105.00, 867.700, 51.987453, 5.084728, -3.0, 0.00, 1.3, 0, hdop, null
146933913, 2020-04-06 12:57:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 6.20, -102.00, 867.300, 51.985607, 5.087582, -4.0, 0.00, 1.3, 0, hdop, null
146933914, 2020-04-06 12:57:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.00, -102.00, 867.300, 51.985607, 5.087582, -4.0, 0.00, 1.3, 0, hdop, null
146933915, 2020-04-06 12:57:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, 4.50, -107.00, 867.300, 51.985607, 5.087582, -4.0, 0.00, 1.3, 0, hdop, null
146933885, 2020-04-06 12:57:12, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -7.50, -103.00, 868.300, 51.983976, 5.090736, -2.0, 0.00, 1.3, 0, hdop, null
146933810, 2020-04-06 12:56:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -3.50, -105.00, 868.300, 51.980436, 5.097238, -9.0, 0.00, 1.3, 0, hdop, null
146933811, 2020-04-06 12:56:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -1.20, -105.00, 868.300, 51.980436, 5.097238, -9.0, 0.00, 1.3, 0, hdop, null
146933708, 2020-04-06 12:56:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -7.80, -120.00, 867.900, 51.974192, 5.105135, -7.0, 0.00, 1.3, 0, hdop, null
146933709, 2020-04-06 12:56:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 7.00, -109.00, 867.900, 51.974192, 5.105135, -7.0, 0.00, 1.3, 0, hdop, null
146933651, 2020-04-06 12:56:00, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 0.00, -101.00, 867.500, 51.969664, 5.109748, -8.0, 0.00, 1.3, 0, hdop, null
146933617, 2020-04-06 12:55:49, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 3.80, -115.00, 867.100, 51.967347, 5.112022, -8.0, 0.00, 1.3, 0, hdop, null
146933584, 2020-04-06 12:55:39, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 1.80, -117.00, 867.300, 51.965233, 5.114211, -7.0, 0.00, 1.3, 0, hdop, null
146933585, 2020-04-06 12:55:39, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 2.00, -117.00, 867.300, 51.965233, 5.114211, -7.0, 0.00, 1.3, 0, hdop, null
146933549, 2020-04-06 12:55:29, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -11.00, -103.00, 868.500, 51.963120, 5.116357, -7.0, 0.00, 3.0, 0, hdop, null
146933490, 2020-04-06 12:55:08, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -0.80, -117.00, 868.100, 51.958603, 5.121078, -7.0, 0.00, 1.3, 0, hdop, null
146933491, 2020-04-06 12:55:08, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 5.00, -109.00, 868.100, 51.958603, 5.121078, -7.0, 0.00, 1.3, 0, hdop, null
146933462, 2020-04-06 12:54:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 5.00, -111.00, 867.900, 51.956446, 5.123331, -7.0, 0.00, 1.3, 0, hdop, null
146933463, 2020-04-06 12:54:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 3.50, -111.00, 867.900, 51.956446, 5.123331, -7.0, 0.00, 1.3, 0, hdop, null
146933432, 2020-04-06 12:54:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 3.20, -109.00, 867.500, 51.954376, 5.126378, -8.0, 0.00, 1.3, 0, hdop, null
146933433, 2020-04-06 12:54:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 1.20, -108.00, 867.500, 51.954376, 5.126378, -8.0, 0.00, 1.3, 0, hdop, null
146933363, 2020-04-06 12:54:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -2.20, -114.00, 867.900, 51.950910, 5.132171, -8.0, 0.00, 1.3, 0, hdop, null
146933309, 2020-04-06 12:54:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -3.20, -115.00, 867.100, 51.947402, 5.138029, -8.0, 0.00, 1.3, 0, hdop, null
146933310, 2020-04-06 12:54:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 1.50, -113.00, 867.100, 51.947402, 5.138029, -8.0, 0.00, 1.3, 0, hdop, null
146933266, 2020-04-06 12:53:56, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -2.50, -114.00, 867.900, 51.945632, 5.140947, -8.0, 0.00, 1.3, 0, hdop, null
146933233, 2020-04-06 12:53:46, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -9.20, -118.00, 867.700, 51.943872, 5.143909, -8.0, 0.00, 1.3, 0, hdop, null
146933191, 2020-04-06 12:53:35, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -0.50, -114.00, 867.100, 51.942016, 5.147084, -7.0, 0.00, 1.3, 0, hdop, null
146933096, 2020-04-06 12:53:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, -8.20, -115.00, 867.300, 51.936952, 5.155667, -5.0, 0.00, 1.3, 0, hdop, null
146933093, 2020-04-06 12:53:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, gateway_van_wijk_fruit, LORA, SF9BW125, -12.50, -118.00, 867.300, 51.936952, 5.155667, -5.0, 0.00, 1.3, 0, hdop, null
146933094, 2020-04-06 12:53:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, d5e35cee4a19, LORA, SF9BW125, -10.50, -121.00, 867.300, 51.936952, 5.155667, -5.0, 0.00, 1.3, 0, hdop, null
146933052, 2020-04-06 12:52:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -9.80, -119.00, 867.700, 51.935235, 5.158242, -5.0, 0.00, 1.4, 0, hdop, null
146933053, 2020-04-06 12:52:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 0.20, -114.00, 867.700, 51.935235, 5.158242, -5.0, 0.00, 1.4, 0, hdop, null
146933027, 2020-04-06 12:52:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -8.20, -121.00, 867.100, 51.933336, 5.160431, -5.0, 0.00, 1.3, 0, hdop, null
146932999, 2020-04-06 12:52:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -10.00, -119.00, 867.100, 51.931502, 5.162362, -4.0, 0.00, 1.3, 0, hdop, null
146933000, 2020-04-06 12:52:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 4.20, -115.00, 867.100, 51.931502, 5.162362, -4.0, 0.00, 1.3, 0, hdop, null
146933001, 2020-04-06 12:52:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E015D, LORA, SF9BW125, -3.00, -120.00, 867.100, 51.931502, 5.162362, -4.0, 0.00, 1.3, 0, hdop, null
146932945, 2020-04-06 12:52:13, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 2.80, -108.00, 867.100, 51.929163, 5.165667, 0.0, 0.00, 1.3, 0, hdop, null
146932946, 2020-04-06 12:52:13, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -7.50, -118.00, 867.100, 51.929163, 5.165667, 0.0, 0.00, 1.3, 0, hdop, null
146932947, 2020-04-06 12:52:13, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 4.80, -109.00, 867.100, 51.929163, 5.165667, 0.0, 0.00, 1.3, 0, hdop, null
146932948, 2020-04-06 12:52:13, rfsee_drivetest_unit_4, rfsee_ttnmapper, d5e35cee4a19, LORA, SF9BW125, -12.00, -121.00, 867.100, 51.929163, 5.165667, 0.0, 0.00, 1.3, 0, hdop, null
146932900, 2020-04-06 12:52:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 5.20, -115.00, 867.900, 51.929689, 5.167598, -2.0, 0.00, 1.3, 0, hdop, null
146932901, 2020-04-06 12:52:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, d5e35cee4a19, LORA, SF9BW125, -3.50, -119.00, 867.900, 51.929689, 5.167598, -2.0, 0.00, 1.3, 0, hdop, null
146932902, 2020-04-06 12:52:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -3.80, -119.00, 867.900, 51.929689, 5.167598, -2.0, 0.00, 1.3, 0, hdop, null
146932865, 2020-04-06 12:51:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.20, -103.00, 867.300, 51.930450, 5.170001, -3.0, 0.00, 1.3, 0, hdop, null
146932866, 2020-04-06 12:51:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 4.00, -108.00, 867.300, 51.930450, 5.170001, -3.0, 0.00, 1.3, 0, hdop, null
146932768, 2020-04-06 12:51:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -8.20, -114.00, 867.500, 51.931512, 5.172876, -3.0, 0.00, 1.3, 0, hdop, null
146932769, 2020-04-06 12:51:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -5.50, -112.00, 867.500, 51.931512, 5.172876, -3.0, 0.00, 1.3, 0, hdop, null
146932677, 2020-04-06 12:51:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 0.50, -115.00, 868.100, 51.932628, 5.175580, -3.0, 0.00, 1.3, 0, hdop, null
146932678, 2020-04-06 12:51:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 1.00, -114.00, 868.100, 51.932628, 5.175580, -3.0, 0.00, 1.3, 0, hdop, null
146932659, 2020-04-06 12:51:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 0.50, -113.00, 867.100, 51.933572, 5.177876, -3.0, 0.00, 1.3, 0, hdop, null
146932624, 2020-04-06 12:50:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 1.20, -108.00, 867.100, 51.934602, 5.180322, -3.0, 0.00, 1.3, 0, hdop, null
146932625, 2020-04-06 12:50:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, gateway_van_wijk_fruit, LORA, SF9BW125, -11.00, -117.00, 867.100, 51.934602, 5.180322, -3.0, 0.00, 1.3, 0, hdop, null
146932626, 2020-04-06 12:50:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 7.50, -111.00, 867.100, 51.934602, 5.180322, -3.0, 0.00, 1.3, 0, hdop, null
146932586, 2020-04-06 12:50:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -0.20, -113.00, 867.900, 51.935375, 5.182597, -3.0, 0.00, 1.3, 0, hdop, null
146932587, 2020-04-06 12:50:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -6.80, -120.00, 867.900, 51.935375, 5.182597, -3.0, 0.00, 1.3, 0, hdop, null
146932557, 2020-04-06 12:50:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -10.00, -117.00, 867.700, 51.935836, 5.184807, -2.0, 0.00, 1.3, 0, hdop, null
146932558, 2020-04-06 12:50:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0FFD, LORA, SF9BW125, -8.50, -118.00, 867.700, 51.935836, 5.184807, -2.0, 0.00, 1.3, 0, hdop, null
146932485, 2020-04-06 12:50:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, -3.20, -114.00, 867.700, 51.937360, 5.185987, -2.0, 0.00, 1.3, 0, hdop, null
146932486, 2020-04-06 12:50:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 1.80, -109.00, 867.700, 51.937360, 5.185987, -2.0, 0.00, 1.3, 0, hdop, null
146932460, 2020-04-06 12:49:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030919, LORA, SF9BW125, 4.50, -111.00, 867.700, 51.938647, 5.187811, -2.0, 0.00, 1.3, 0, hdop, null
146932461, 2020-04-06 12:49:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, 8.80, -108.00, 867.700, 51.938647, 5.187811, -2.0, 0.00, 1.3, 0, hdop, null
146932403, 2020-04-06 12:49:49, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030954, LORA, SF9BW125, -5.00, -114.00, 867.300, 51.939967, 5.189463, -3.0, 0.00, 1.3, 0, hdop, null
